Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open
10/31/2024 4:28:00 pm,525.9168,,44.46958
10/31/2024 4:44:00 pm,559.6263,,44.38335
10/31/2024 5:00:00 pm,550.96365,543.0,44.40841
10/31/2024 5:14:00 pm,542.37585,,44.43136
10/31/2024 5:30:00 pm,536.5236,,44.44576
10/31/2024 5:46:00 pm,532.4322,,44.45108
10/31/2024 5:58:00 pm,556.5525,543.0,44.3913
10/31/2024 6:14:00 pm,550.21905,,44.4006
10/31/2024 6:28:00 pm,532.5312,,44.45381
10/31/2024 6:44:00 pm,521.23005,,44.48349
10/31/2024 7:00:00 pm,513.19875,543.0,44.50417
10/31/2024 7:14:00 pm,547.0332000000001,,44.41191
10/31/2024 7:30:00 pm,544.50225,,44.43177
10/31/2024 7:46:00 pm,533.7156,,44.45117
10/31/2024 7:58:00 pm,524.8098,543.0,44.4753
10/31/2024 8:14:00 pm,513.16755,,44.50771
10/31/2024 8:30:00 pm,554.961,,44.39487
10/31/2024 8:44:00 pm,548.3027999999999,,44.41065
10/31/2024 9:00:00 pm,533.895,543.0,44.45106
10/31/2024 9:14:00 pm,527.02815,,44.46939
10/31/2024 9:30:00 pm,519.59655,,44.48921
10/31/2024 9:44:00 pm,550.37205,,44.40714
10/31/2024 9:58:00 pm,540.85995,543.0,44.4477
10/31/2024 10:14:00 pm,530.7570000000001,,44.46214
10/31/2024 10:30:00 pm,518.4987,,44.49467
10/31/2024 10:44:00 pm,513.4107,,44.50479
10/31/2024 11:00:00 pm,552.86985,543.0,44.40052
10/31/2024 11:16:00 pm,540.43875,,44.43328
10/31/2024 11:30:00 pm,533.7882,,44.44549
10/31/2024 11:44:00 pm,524.3559,,44.53228
10/31/2024 11:58:00 pm,514.6791,543.0,44.5309
11/01/2024 12:14:00 am,529.8608999999999,,44.45814
11/01/2024 12:30:00 am,532.5912,,44.4599
11/01/2024 12:44:00 am,536.73585,,44.4475
11/01/2024 1:00:00 am,526.1412,543.0,44.47006
11/01/2024 1:16:00 am,516.5116499999999,,44.49282
11/01/2024 1:28:00 am,527.65365,,44.47053
11/01/2024 1:44:00 am,541.4997,,44.42931
11/01/2024 1:58:00 am,534.5172,543.0,44.43978
11/01/2024 2:14:00 am,525.2873999999999,,44.48587
11/01/2024 2:30:00 am,518.6546999999999,,44.4965
11/01/2024 2:44:00 am,522.1794,,44.47508
11/01/2024 3:00:00 am,541.59885,543.0,44.42805
11/01/2024 3:16:00 am,541.69455,,44.43161
11/01/2024 3:28:00 am,527.7723000000001,,44.46878
11/01/2024 3:44:00 am,521.5279499999999,,44.48049
11/01/2024 4:00:00 am,562.0896,543.0,44.36995
11/01/2024 4:14:00 am,539.8870499999999,,44.40039
11/01/2024 4:30:00 am,543.3858,,44.4301
11/01/2024 4:44:00 am,533.9856,,44.44624
11/01/2024 5:00:00 am,527.98275,543.0,44.46508
11/01/2024 5:14:00 am,560.4357,,44.3803
11/01/2024 5:28:00 am,538.452,,44.43854
11/01/2024 5:44:00 am,544.40895,,44.42303
11/01/2024 6:00:00 am,533.1542999999999,543.0,44.46248
11/01/2024 6:14:00 am,525.5382,,44.47292
11/01/2024 6:30:00 am,550.37265,,44.4071
11/01/2024 6:46:00 am,544.8753,,44.40439
11/01/2024 7:00:00 am,533.0247,543.0,44.4395
11/01/2024 7:14:00 am,532.84425,,44.46048
11/01/2024 7:28:00 am,564.81975,,44.3686
11/01/2024 7:44:00 am,552.2472,,44.4021
11/01/2024 8:00:00 am,548.5281,543.0,44.41224
11/01/2024 8:14:00 am,536.30475,,44.44165
11/01/2024 8:30:00 am,529.20705,,44.46025
11/01/2024 8:46:00 am,559.9605,,44.38623
11/01/2024 8:58:00 am,555.1043999999999,543.0,44.40616
11/01/2024 9:14:00 am,534.73875,,44.44701
11/01/2024 9:28:00 am,534.9936,,44.45326
11/01/2024 9:44:00 am,510.61980000000005,,44.51159
11/01/2024 10:00:00 am,547.0071,543.0,44.41728
11/01/2024 10:14:00 am,506.2011,,44.5238
11/01/2024 10:30:00 am,479.0652,,45.99658
11/01/2024 10:46:00 am,486.18870000000004,,49.81952
11/01/2024 10:58:00 am,519.3661500000001,543.0,50.30236
11/01/2024 11:14:00 am,494.5146,,50.36288
11/01/2024 11:30:00 am,512.3877,,50.89892
11/01/2024 11:44:00 am,508.5879,,50.93899
11/01/2024 12:00:00 pm,500.92140000000006,543.0,51.53749
11/01/2024 12:14:00 pm,505.38495,,52.12703
11/01/2024 12:30:00 pm,502.72860000000003,,53.59671
11/01/2024 12:44:00 pm,487.75035,,54.21635
11/01/2024 12:58:00 pm,509.77770000000004,543.0,55.6423
11/01/2024 1:14:00 pm,510.75659999999993,,58.43777
11/01/2024 1:30:00 pm,479.13105,,66.12701
11/01/2024 1:44:00 pm,0.0,,100.0
11/01/2024 2:00:00 pm,0.0,543.0,100.0
11/01/2024 2:44:00 pm,607.07475,,47.78658
11/01/2024 2:58:00 pm,557.4297,543.0,45.71022
11/01/2024 3:14:00 pm,537.7002,,45.76697
11/01/2024 3:30:00 pm,522.9849,,45.80622
11/01/2024 3:44:00 pm,516.3738,,45.82545
11/01/2024 4:00:00 pm,516.9843000000001,543.0,45.82498
11/01/2024 4:16:00 pm,514.76385,,45.8281
11/01/2024 4:28:00 pm,525.2778000000001,,45.80485
11/01/2024 4:44:00 pm,499.89705000000004,,45.85911
11/01/2024 4:58:00 pm,496.39320000000004,543.0,47.95742
11/01/2024 5:14:00 pm,525.0153,,47.88861
11/01/2024 5:30:00 pm,531.49065,,47.86526
11/01/2024 5:44:00 pm,530.78595,,47.86949
11/01/2024 6:00:00 pm,517.9272000000001,543.0,47.89279
11/01/2024 6:16:00 pm,528.1278,,50.97045
11/01/2024 6:28:00 pm,561.5024999999999,,50.90991
11/01/2024 6:44:00 pm,554.2573500000001,,50.89999
11/01/2024 7:00:00 pm,558.7617,543.0,50.88442
11/01/2024 7:14:00 pm,584.5032,,46.84387
11/01/2024 7:30:00 pm,544.9716,,46.92785
11/01/2024 7:44:00 pm,552.47055,,46.90042
11/01/2024 8:00:00 pm,555.73275,543.0,46.87458
11/01/2024 8:14:00 pm,561.3243,,46.9108
11/01/2024 8:28:00 pm,551.11275,,46.08385
11/01/2024 8:44:00 pm,522.7085999999999,,
11/01/2024 9:00:00 pm,526.88685,543.0,46.15486
11/01/2024 9:14:00 pm,,,46.16428
11/01/2024 9:30:00 pm,567.64905,,
11/01/2024 9:46:00 pm,,,45.81068
11/01/2024 10:00:00 pm,526.45365,543.0,
11/01/2024 10:14:00 pm,521.22345,,45.88171
11/01/2024 10:28:00 pm,517.0158,,45.89699
11/01/2024 10:44:00 pm,567.67125,,45.48336
11/01/2024 11:00:00 pm,544.3905,,45.55453
11/01/2024 11:14:00 pm,527.42985,,
11/01/2024 11:30:00 pm,517.37415,,
11/01/2024 11:58:00 pm,552.2853,543.0,45.26376
11/02/2024 12:28:00 am,526.9151999999999,,45.32938
11/02/2024 12:44:00 am,565.5552,,44.96767
11/02/2024 1:00:00 am,543.57705,543.0,45.01677
11/02/2024 1:14:00 am,525.52485,,45.06576
11/02/2024 1:30:00 am,515.9805,,45.09512
11/02/2024 1:46:00 am,578.50695,,44.92857
11/02/2024 1:58:00 am,556.37505,543.0,44.98051
11/02/2024 2:14:00 am,540.8824500000001,,45.02814
11/02/2024 2:30:00 am,534.1443,,45.04396
11/02/2024 2:44:00 am,524.52015,,45.06615
11/02/2024 3:00:00 am,561.7212,543.0,44.96761
11/02/2024 3:14:00 am,551.22885,,44.99721
11/02/2024 3:30:00 am,526.7664,,45.05818
11/02/2024 3:44:00 am,516.5907,,45.08899
11/02/2024 3:58:00 am,543.981,543.0,45.01851
11/02/2024 4:14:00 am,556.3128,,44.97501
11/02/2024 4:30:00 am,531.9856500000001,,45.02785
11/02/2024 4:44:00 am,528.4178999999999,,45.04961
11/02/2024 5:00:00 am,526.1571,543.0,45.06371
11/02/2024 5:16:00 am,574.9390500000001,,44.93193
11/02/2024 5:30:00 am,560.3166,,44.97598
11/02/2024 5:44:00 am,539.2074,,45.02998
11/02/2024 5:58:00 am,527.78775,543.0,45.0579
11/02/2024 6:14:00 am,520.59495,,45.08462
11/02/2024 6:30:00 am,514.467,,45.09241
11/02/2024 6:44:00 am,546.30135,,44.99909
11/02/2024 7:00:00 am,529.2939,543.0,45.05429
11/02/2024 7:16:00 am,515.89665,,45.08435
11/02/2024 7:28:00 am,508.6305,,45.1101
11/02/2024 7:44:00 am,525.948,,45.35163
11/02/2024 7:58:00 am,557.30745,543.0,45.26552
11/02/2024 8:14:00 am,541.41255,,45.30465
11/02/2024 8:30:00 am,525.24015,,45.35168
11/02/2024 8:44:00 am,507.51,,45.39426
11/02/2024 9:00:00 am,577.15215,543.0,45.2141
11/02/2024 9:16:00 am,563.6433,,45.24629
11/02/2024 9:28:00 am,546.06225,,45.3059
11/02/2024 9:44:00 am,531.9393,,45.33771
11/02/2024 10:00:00 am,524.93505,543.0,45.37252
11/02/2024 10:14:00 am,574.8268499999999,,45.22085
11/02/2024 10:30:00 am,557.26635,,45.26654
11/02/2024 10:44:00 am,543.99195,,45.30425
11/02/2024 11:00:00 am,531.8451,543.0,45.33769
11/02/2024 11:14:00 am,540.4089,,45.30419
11/02/2024 11:28:00 am,568.28385,,45.22894
11/02/2024 11:44:00 am,541.4364,,45.3069
11/02/2024 12:00:00 pm,530.9531999999999,543.0,45.33689
11/02/2024 12:14:00 pm,522.4092,,45.35572
11/02/2024 12:30:00 pm,512.73915,,45.38278
11/02/2024 12:46:00 pm,550.47975,,45.3177
11/02/2024 1:00:00 pm,531.09375,543.0,45.33704
11/02/2024 1:14:00 pm,525.95565,,45.35075
11/02/2024 1:28:00 pm,500.63834999999995,,45.36779
11/02/2024 1:44:00 pm,502.18530000000004,,45.41294
11/02/2024 2:00:00 pm,568.5550499999999,543.0,45.50518
11/02/2024 2:14:00 pm,539.75265,,45.58588
11/02/2024 2:30:00 pm,519.654,,45.63883
11/02/2024 2:46:00 pm,514.62195,,45.64962
11/02/2024 3:00:00 pm,501.58215,543.0,45.68162
11/02/2024 3:14:00 pm,516.5412,,45.92996
11/02/2024 3:28:00 pm,548.5835999999999,,45.85574
11/02/2024 3:44:00 pm,530.73375,,45.89848
11/02/2024 4:00:00 pm,510.44550000000004,543.0,45.94624
11/02/2024 4:14:00 pm,500.14815,,46.24292
11/02/2024 4:30:00 pm,485.62800000000004,,48.36282
11/02/2024 4:46:00 pm,560.2689,,50.1375
11/02/2024 4:58:00 pm,552.51585,543.0,50.14921
11/02/2024 5:14:00 pm,539.8580999999999,,50.17553
11/02/2024 5:30:00 pm,523.74045,,50.21736
11/02/2024 5:44:00 pm,495.49305000000004,,50.29267
11/02/2024 6:00:00 pm,507.92055,543.0,50.29652
11/02/2024 6:16:00 pm,568.5436500000001,,50.09626
11/02/2024 6:30:00 pm,553.0734,,50.13675
11/02/2024 6:44:00 pm,537.85155,,50.18803
11/02/2024 6:58:00 pm,525.738,543.0,50.20852
11/02/2024 7:14:00 pm,506.49525,,50.28222
11/02/2024 7:30:00 pm,514.3776,,50.51699
11/02/2024 7:44:00 pm,497.23665000000005,,51.11037
11/02/2024 8:00:00 pm,501.26820000000004,543.0,51.68842
11/02/2024 8:16:00 pm,520.9524,,52.22967
11/02/2024 8:30:00 pm,524.45835,,52.2105
11/02/2024 8:44:00 pm,499.6032,,52.83322
11/02/2024 8:58:00 pm,498.40695,543.0,53.74363
11/02/2024 9:14:00 pm,487.77165,,54.63677
11/02/2024 9:30:00 pm,518.24325,,57.22775
11/02/2024 9:44:00 pm,580.88805,,45.54921
11/02/2024 10:00:00 pm,549.7782,543.0,45.12656
11/02/2024 10:16:00 pm,507.6726,,45.23597
11/02/2024 10:28:00 pm,501.94124999999997,,45.25837
11/02/2024 10:44:00 pm,507.20160000000004,,45.24811
11/02/2024 10:58:00 pm,500.25945,543.0,45.54603
11/02/2024 11:14:00 pm,504.86084999999997,,45.53405
11/02/2024 11:30:00 pm,507.88890000000004,,45.53033
11/02/2024 11:44:00 pm,516.50805,,45.50951
11/03/2024 12:00:00 am,505.67115,543.0,50.57343
11/03/2024 12:16:00 am,510.8148,,50.56116
11/03/2024 12:28:00 am,524.3298,,50.52049
11/03/2024 12:44:00 am,522.5394,,50.52399
11/03/2024 1:00:00 am,549.9671999999999,543.0,50.45528
11/03/2024 1:14:00 am,497.65229999999997,,50.58996
11/03/2024 1:30:00 am,509.36384999999996,,50.8644
11/03/2024 1:46:00 am,525.8451,543.0,50.8181
11/03/2024 2:00:00 am,513.35145,543.0,51.14571
11/03/2024 2:14:00 am,492.6243,,51.18159
11/03/2024 2:30:00 am,562.9053,,50.99078
11/03/2024 2:46:00 am,544.40505,,51.04427
11/03/2024 3:00:00 am,521.73825,543.0,51.10007
11/03/2024 3:14:00 am,514.9713,,51.14229
11/03/2024 3:32:00 am,522.64545,,51.09397
11/03/2024 3:44:00 am,581.5911,,45.88813
11/03/2024 4:00:00 am,554.27145,543.0,45.96754
11/03/2024 4:14:00 am,534.3756000000001,,46.0138
11/03/2024 4:30:00 am,528.25665,,46.0332
11/03/2024 4:46:00 am,605.02305,,45.28056
11/03/2024 4:58:00 am,542.7177,543.0,45.44196
11/03/2024 5:14:00 am,524.24145,,45.49268
11/03/2024 5:30:00 am,519.4368,,45.50717
11/03/2024 5:44:00 am,585.7167,,45.32781
11/03/2024 6:00:00 am,557.8485000000001,543.0,45.4026
11/03/2024 6:14:00 am,534.3571499999999,,45.46075
11/03/2024 6:30:00 am,531.0645,,45.53638
11/03/2024 6:44:00 am,589.52355,,45.3154
11/03/2024 6:58:00 am,561.3579,543.0,45.39259
11/03/2024 7:14:00 am,541.30125,,45.44843
11/03/2024 7:30:00 am,534.99135,,45.47672
11/03/2024 7:44:00 am,571.4022,,45.33365
11/03/2024 8:00:00 am,556.68495,543.0,45.4007
11/03/2024 8:16:00 am,543.6246,,45.44448
11/03/2024 8:30:00 am,546.91455,,45.44075
11/03/2024 8:44:00 am,555.4002,,45.40921
11/03/2024 8:58:00 am,570.1203,543.0,45.10887
11/03/2024 9:14:00 am,561.5613,,45.11847
11/03/2024 9:30:00 am,543.1306500000001,,45.17143
11/03/2024 9:44:00 am,546.5459999999999,,45.16
11/03/2024 10:00:00 am,519.6225000000001,543.0,45.2325
11/03/2024 10:16:00 am,554.66355,,45.13925
11/03/2024 10:30:00 am,531.1629,,45.20107
11/03/2024 10:44:00 am,518.9598000000001,,45.23412
11/03/2024 10:58:00 am,517.3344,543.0,45.24451
11/03/2024 11:14:00 am,519.0168,,45.24604
11/03/2024 11:30:00 am,564.4935,,45.11248
11/03/2024 11:44:00 am,540.0471,,45.17698
11/03/2024 12:00:00 pm,524.14995,543.0,45.22112
11/03/2024 12:16:00 pm,522.77955,,45.22491
11/03/2024 12:28:00 pm,559.5627000000001,,45.12011
11/03/2024 12:44:00 pm,544.91715,,45.16753
11/03/2024 1:00:00 pm,522.22695,543.0,45.22787
11/03/2024 1:14:00 pm,521.2599,,45.22885
11/03/2024 1:30:00 pm,518.49555,,45.23884
11/03/2024 1:44:00 pm,560.9068500000001,,45.11899
11/03/2024 2:00:00 pm,542.3235,543.0,45.17493
11/03/2024 2:14:00 pm,527.44455,,45.2101
11/03/2024 2:28:00 pm,522.6012000000001,,45.22361
11/03/2024 2:44:00 pm,538.7664,,45.18758
11/03/2024 3:00:00 pm,536.61825,543.0,45.18509
11/03/2024 3:14:00 pm,524.2167,,45.22223
11/03/2024 3:30:00 pm,512.3430000000001,,45.2546
11/03/2024 3:46:00 pm,497.75700000000006,,45.90023
11/03/2024 4:00:00 pm,496.20435000000003,543.0,46.9798
11/03/2024 4:14:00 pm,530.4126,,47.1743
11/03/2024 4:28:00 pm,518.8506,,47.19814
11/03/2024 4:44:00 pm,505.70025000000004,,47.26424
11/03/2024 5:00:00 pm,500.4009,543.0,47.52187
11/03/2024 5:14:00 pm,488.8578,,47.80735
11/03/2024 5:30:00 pm,547.63755,,47.94075
11/03/2024 5:46:00 pm,532.3408499999999,,47.98154
11/03/2024 5:58:00 pm,516.8068499999999,543.0,48.02772
11/03/2024 6:14:00 pm,497.56995,,48.34171
11/03/2024 6:28:00 pm,505.4586,,48.59604
11/03/2024 6:44:00 pm,548.3124,,48.48431
11/03/2024 7:00:00 pm,532.50135,543.0,48.52655
11/03/2024 7:14:00 pm,518.26845,,48.5619
11/03/2024 7:30:00 pm,515.5797,,48.56906
11/03/2024 7:46:00 pm,504.85709999999995,,48.59532
11/03/2024 7:58:00 pm,561.8703,543.0,48.44236
11/03/2024 8:14:00 pm,536.87775,,48.5289
11/03/2024 8:30:00 pm,530.30325,,48.53143
11/03/2024 8:44:00 pm,528.14445,,48.50299
11/03/2024 9:00:00 pm,534.6026999999999,543.0,48.52103
11/03/2024 9:14:00 pm,555.1104,,48.46711
11/03/2024 9:30:00 pm,552.0495000000001,,48.47992
11/03/2024 9:44:00 pm,542.04045,,48.50512
11/03/2024 9:58:00 pm,536.2068,543.0,48.51185
11/03/2024 10:14:00 pm,584.32335,,48.38885
11/03/2024 10:30:00 pm,564.80535,,48.43473
11/03/2024 10:44:00 pm,551.2857,,48.47052
11/03/2024 11:00:00 pm,535.2543000000001,543.0,48.50866
11/03/2024 11:16:00 pm,563.7723000000001,,48.44466
11/03/2024 11:30:00 pm,567.93975,,48.43311
11/03/2024 11:44:00 pm,561.00645,,48.46515
11/03/2024 11:58:00 pm,544.85625,543.0,48.48067
11/04/2024 12:14:00 am,539.5203,,48.50217
11/04/2024 12:30:00 am,596.784,,48.35249
11/04/2024 12:44:00 am,567.38595,,48.41474
11/04/2024 1:00:00 am,561.9126,543.0,48.44249
11/04/2024 1:16:00 am,569.5119,,48.41862
11/04/2024 1:28:00 am,557.5477500000001,,48.44144
11/04/2024 1:44:00 am,584.1561,,48.37926
11/04/2024 1:58:00 am,563.2426499999999,543.0,48.44101
11/04/2024 2:14:00 am,551.2412999999999,,48.47587
11/04/2024 2:30:00 am,543.4281,,48.49706
11/04/2024 2:44:00 am,533.8845,,48.51442
11/04/2024 3:00:00 am,576.83265,543.0,45.24881
11/04/2024 3:16:00 am,556.1961,,45.30029
11/04/2024 3:28:00 am,545.4925499999999,,45.33076
11/04/2024 3:44:00 am,531.6552,,45.36765
11/04/2024 4:00:00 am,517.7647499999999,543.0,45.40186
11/04/2024 4:14:00 am,570.3326999999999,,45.26251
11/04/2024 4:30:00 am,552.11595,,45.31102
11/04/2024 4:44:00 am,544.66305,,45.32977
11/04/2024 5:00:00 am,532.62255,543.0,45.37751
11/04/2024 5:14:00 am,513.7419,,45.41756
11/04/2024 5:28:00 am,571.7592,,45.25517
11/04/2024 5:44:00 am,555.9066,,45.3014
11/04/2024 6:00:00 am,553.9974,543.0,45.30816
11/04/2024 6:14:00 am,539.79615,,45.3447
11/04/2024 6:30:00 am,527.1107999999999,,45.3951
11/04/2024 6:46:00 am,588.70065,,45.21645
11/04/2024 7:00:00 am,563.6433,543.0,45.28114
11/04/2024 7:16:00 am,562.3632,,45.28387
11/04/2024 7:28:00 am,550.80135,,45.31602
11/04/2024 7:44:00 am,527.6949,,45.39014
11/04/2024 8:00:00 am,587.9343,543.0,45.21858
11/04/2024 8:14:00 am,567.7117499999999,,45.2751
11/04/2024 8:30:00 am,539.1461999999999,,45.34265
11/04/2024 8:46:00 am,515.0935499999999,,45.40733
11/04/2024 8:58:00 am,476.38005,543.0,45.76357
11/04/2024 9:14:00 am,510.11084999999997,,50.4033
11/04/2024 9:28:00 am,496.78364999999997,,50.43511
11/04/2024 9:44:00 am,507.57915,,50.72245
11/04/2024 10:00:00 am,505.88804999999996,543.0,51.02652
11/04/2024 10:14:00 am,611.36115,,48.7542
11/04/2024 10:30:00 am,564.3642,,45.10574
11/04/2024 10:46:00 am,550.2843,,45.14709
11/04/2024 10:58:00 am,533.3601,543.0,45.19249
11/04/2024 11:14:00 am,540.56385,,45.17329
11/04/2024 11:30:00 am,540.57285,,45.17775
11/04/2024 11:44:00 am,563.6365499999999,,45.11083
11/04/2024 12:00:00 pm,529.53075,543.0,45.20321
11/04/2024 12:14:00 pm,526.57365,,45.21619
11/04/2024 12:30:00 pm,520.9857,,45.21997
11/04/2024 12:44:00 pm,521.27715,,45.22414
11/04/2024 12:58:00 pm,547.4149500000001,543.0,45.1476
11/04/2024 1:14:00 pm,528.98685,,45.21089
11/04/2024 1:30:00 pm,527.2030500000001,,45.21436
11/04/2024 1:44:00 pm,514.94625,,45.24397
11/04/2024 2:00:00 pm,510.70529999999997,543.0,45.25291
11/04/2024 2:16:00 pm,555.07185,,45.13929
11/04/2024 2:30:00 pm,531.0708,,45.19434
11/04/2024 2:44:00 pm,528.15855,,45.21165
11/04/2024 2:58:00 pm,521.6349,543.0,45.21252
11/04/2024 3:14:00 pm,521.5425,,45.21947
11/04/2024 3:30:00 pm,550.9512,,45.14441
11/04/2024 3:44:00 pm,542.31825,,45.16341
11/04/2024 4:00:00 pm,528.3281999999999,543.0,45.21901
11/04/2024 4:16:00 pm,523.3563,,45.22744
11/04/2024 4:28:00 pm,537.32325,543.0,45.18265
11/04/2024 4:44:00 pm,540.45135,,45.17131
11/04/2024 4:58:00 pm,532.96635,543.0,45.18427
11/04/2024 5:14:00 pm,529.0275,,45.20543
11/04/2024 5:30:00 pm,515.9037,,45.23374
11/04/2024 5:44:00 pm,493.59495000000004,,45.25274
11/04/2024 6:00:00 pm,567.53925,543.0,45.09518
11/04/2024 6:16:00 pm,546.09915,,45.15347
11/04/2024 6:28:00 pm,533.0379,,45.20422
11/04/2024 6:44:00 pm,523.5846,,45.20886
11/04/2024 7:00:00 pm,515.3565000000001,543.0,45.29563
11/04/2024 7:14:00 pm,583.25295,,45.08025
11/04/2024 7:30:00 pm,551.12355,,45.14512
11/04/2024 7:44:00 pm,550.28505,,45.14655
11/04/2024 8:00:00 pm,530.2982999999999,543.0,45.20064
11/04/2024 8:14:00 pm,518.63625,,45.23117
11/04/2024 8:28:00 pm,589.72545,,45.04521
11/04/2024 8:44:00 pm,562.4709,,45.11764
11/04/2024 9:00:00 pm,559.47705,543.0,45.12328
11/04/2024 9:14:00 pm,540.40245,,45.20755
11/04/2024 9:30:00 pm,530.1234,,45.20028
11/04/2024 9:46:00 pm,576.01125,,44.80495
11/04/2024 10:00:00 pm,489.81315,543.0,45.03023
11/04/2024 10:14:00 pm,507.7683,,50.65321
11/04/2024 10:28:00 pm,505.84005,,51.25191
11/04/2024 10:44:00 pm,503.16975,,51.84295
11/04/2024 11:00:00 pm,538.332,543.0,51.7461
11/04/2024 11:14:00 pm,547.86165,,51.72191
11/04/2024 11:30:00 pm,555.7941000000001,,51.70028
11/04/2024 11:46:00 pm,533.712,,51.76292
11/04/2024 11:58:00 pm,517.0905,543.0,51.79668
11/05/2024 12:14:00 am,551.1549,,51.71643
11/05/2024 12:28:00 am,523.24605,,46.74237
11/05/2024 12:44:00 am,482.08394999999996,,47.69152
11/05/2024 1:00:00 am,505.6752,543.0,52.89703
11/05/2024 1:14:00 am,568.78305,,52.72753
11/05/2024 1:30:00 am,583.9097999999999,,52.68908
11/05/2024 1:46:00 am,594.2727,,46.93943
11/05/2024 1:58:00 am,560.91975,543.0,45.66235
11/05/2024 2:14:00 am,555.5745,,45.68824
11/05/2024 2:30:00 am,539.5582499999999,,45.73547
11/05/2024 2:44:00 am,528.7377,,45.74623
11/05/2024 3:00:00 am,528.399,543.0,45.7575
11/05/2024 3:14:00 am,585.7534499999999,,45.61111
11/05/2024 3:30:00 am,549.94245,,45.43287
11/05/2024 3:44:00 am,534.4150500000001,,45.47546
11/05/2024 3:58:00 am,518.61075,543.0,45.51014
11/05/2024 4:14:00 am,506.5146,,45.53544
11/05/2024 4:30:00 am,498.28485,,45.85441
11/05/2024 4:44:00 am,546.8034,,45.72582
11/05/2024 5:00:00 am,530.63055,543.0,45.76952
11/05/2024 5:16:00 am,519.28545,,45.80178
11/05/2024 5:30:00 am,503.05395,,45.84323
